rating,text,emotion
5,Bedenlerde sıkıntı var ama pantolon tam bir kurtarıcı her dolaba her renginden lazım ilk fotoda alttaki pantolon 42 üstteki pantolon 44 beden ama hiç fark yok ikinci ve üçüncü fotoda ise alttaki pantolon 42 üstteki 40 beden ama 2 beden fark var,n
5,Kumaşı yumuşacık likralı ve asla iç belli etmiyor. 42 beden tercih ettim beli lastikli tam oldu. 1.68 boy paça uzunlugu yarım karış kadar kaldı ayakkabıda kısa durmaz kestirmeyeceğim. Keşke 2 tane alsaydım indirimle 210 TL ye aldım. Gönül rahatlığıyla alınabilir. 200 TL ye bu zamanda döner ekmek gelmiyor ..,p
4,paça çizgisinin birisi eğri olduğu için 1  F yıldız düşürdüm ama kumaş kalitesi güzel,p
3,Eklenen fotoğraflarda kullanıcı yorumlarında %100 pamuklu görmüştüm. Farklı bir ürünün fotoğrafını koymuşlar muhtemelen. Bu ürün halis muhlis naylon. Modeli dikimi üstte duruşu vb o konuda yorum yapamayacağım. Çünkü kumaşını görünce direkt elden çıkardım zaten. Naylon olması moralimi bozdu.,p
4,yumuşacık ve hoş sıcak tutuyor biraz bol dursun isterseniz bir beden büyük almanızı öneririm.,p
4,boyu bilekten biraz üstte örgüsüz yerlerinden biraz iç gösteriyor ama çok tatlı bi elbise sıcak tutuyor,p
5,Yorum gözükmesi için 5 yıldız veriyorum elbise şık güzel fakat xl istememe rağmen L gönderilmiş resmen daracık ve de ne etiket var ne beden yazan bişey,n
5,Rengi yanlış geldi yorum üstte dursun diye 5 yıldız,n
4,Güzel tam oldu ayrıca gitince iç göstermesi gibi bir durum yok. İki hafta kullandım yorumumu güncelliyorum. Hafif pamuklanma yaptı yine de iyidir sonra bir tane daha almayı düşünüyorum.,p
5,5 yıldız gözüksün diye veriyorum acayip kalitesiz bir ürün giydikten 10 dk sonra diz yapıp ağzı yüzü yamuluyor. İnf şişirmesi asla anlatıldığı kadar kaliteli değil boşa para harcamayın,n
1,Fenomenlerin önerisiyle aldım ama ürünün sadece renklerini beğendim. Kalıbı küçük s bedenken bol olsun diye L aldım anca oldu ama altı direk bolardı kumaşı çok ince aşırı iç gösteriyor.pijamanın üstü de kısa bele kadar. Kenar overlokları atmış yerler var hiç beğenmedim.,n
5,ÜSTTE GÖZÜKSÜN DİYE BU KADAR VERDİM AMA ASLA HAKETMİYOR İNCECİK İÇİNE NE GİYERSENİZ BELLİ OLUYOR ANINDA DİZ İZİ DE CABASI BEN ŞEYMACOŞKUN ÖVDÜ DİYE ALDIM HAYIR ONLARA FARKLI BİZE FARKLI KUMAŞ MI GİDİYOR ANLAMIYPRUM NEYİNİ ÖVDÜNÜZ BU KADAR DANDİK BİŞEYİN BİDE L BEDEN ALDIM KİLOM 48 yinede çok küçük geldi ben biraz bol olur sandım almayın ya tek dese,n
5,"Satıcı ve kargo çok hızlıydı, güzel paketlenmisti hediyeniz içinde çok teşekkür ediyorum, beden önerisi olarakta bir beden küçük alınması gerektiğini düşünüyorum, ben öyle yaptım tam oldu .",p
5,40 beden aldım inanılmaz iyi. çok rahat herkese öneriyorum şu an,p
5,Ürün muhteşem. Bu kalitesi beklentilerimin çok çok üstünde. Daha fazla yıldız olsaydı verirdim. Kesinlik alınması gereken bir ürün. Duruşu rahatlığı kalıbı harika. Bayıldımmmm. Diğer renklerini de alacağım. Paketleme çok özenliydi hızlı kargolandı ve ayrıca nazik ve güzel hediyeniz için de ayriyeten teşekkürler. Kesinlikle hem satıcıyı hem ürünleri,p
5,gerçekten şahane cok tereddüt etmistim kalitesi cok güzel beden tam vücudu topluyor resmen paçasını bile yaptirmama gerek kalmadi 5 yıldızı hak ediyor,p
5,157cm 72 kiloyum 42 beden aldım tam oldu boyu da tam o kadar beğendim kkiiğğğ ilk milla yorumumu yazıyorum öyle söyleyeyim böyle likralı kumaşı var normalde bedenime uymuyor pantalonlar ama bu cuk oldu alın kesinnnn,p
5,ürün çok güzel aşırı iyi ilk defa pantolon sipariş ettim online üzerinden ve çok çok beğendim kendi bedeniniz ya da bı beden küçük almanızı öneririm rengi şahane,p
5,kalitesi çok iyi fiyatı uygun tam bedeninizi almanızı öneririm,p
5,Kumaşı çok güzel ama bedeni büyük geldiği için iade ettim. Yeniden sipariş verdim tavsiye ederim. Bedeninizden küçük almanızı öneririm.,p
5,"Hayatımda ilk defa kendi bedenimden bir pantolonun beli tam oldu.Pantolonun dokusuna,esnemesine ve rengine aşık oldum resmen ben M beden aldım 165 e 53 kilomda tam oldu üstüne az bolluğu bile vardı kendi bedeninizi almanızı öneririm ve gönderdiğiniz hediye için çok teşekkür ederim o kadar mutlu oldum ki pantolondan daha çok sevindim sanırım :)",p
5,"Kot çok güzel. Kumaşı, dokusu ve kalıbı çok güzel. Hızlı kargo için de teşekkür ederim. Tam kalıp, herkese öneririm",p
5,Rahatlıkla alabilirsiniz üstte çok şık duruyor,p
5,çok çokk güzel pantolon hele kumaşı uzun boylular için önerebileceğim net pantolon budur fiyatı da. çok iyi hediye için de çok teşekkür ederim elime çok hızlı ulaştı😍😍,p
5,çok beğendim kesinlikle öneriyorum ayrıca paketleme de gösterdiğiniz özen ve küçük hediyeniz teşekkürler.,p
5,"Pantolon gerçekten çok güzel tok ve kalın , 60 kiloyum ona rağmen bana 36 beden oldu Likrası çok güzel , sonraki günlerde giydiğimde fotoğrafla güncellicem yorumumu 🙏🏻",p
5,Cidden çok güzel kendinizin bir beden küçüğünüzü almanızı öneririm,p
5,Kendi bedeninizi almayı öneririm ben çok beğendim,p
4,yapısı çok güzel bir pantolon oldukça esnek fakat bir beden küçük almanızı öneririm kendi bedenim çok büyük geldi :') ayrıca hediyeniz için çoook teşekkür ederim çok incesiniz,p
5,on numara bes yildiz,p
5,Çok hoj bir pijama takımıı. Bir beden büyük almanızı öneririm normalde s-m giyerim 1.68 boy 54 kilo ama pijama olunca L almak istedim ve bu bile çok rahat oldu üstümde hiç bol gibisinden durmadı sonuçta pijama rahat olması lazım rahatlık payı var. Yanında da çok tatlı bi hediye göndermişler teşekkür ederim :)Paketlemesi çok tatlıydu bu pijamaya da,p
5,Etek giymeyi çok sevdiğim için bu eteği de aldım ve gerçekten Star bir parça çok beğendim,p
4,"Boyum 1.75 tesettürlüyüm boyu kısa geldi. Düşük bel olarak giyeceğim mecbur. İç gösteriyor tabii ama aşırı değil. Ben yine de astar kullandım. Çok rahat ve güzel bir etek. Dikişleri güzel, kumaş kaliteli. Genel olarak beğendim.",p
5,standart beden olunca biraz tedirgindim ama 44 beden giyen bana bile gayet rahat oldu. beden sıkıntısı yok. kumaşı aynı gömlek kumaşı gibi gayet tril tril hoş bir etek. boyu gayet uzun 160 boya mididen bi tık uzun oldu çok az kestiricem. öneririm,p
5,iki renk aldım siyah ve yeşil standart beden olďuğu için üstümde acaba durur mu diye gözüm korkmuştu fakat cuk diye oturdu boyu kestirilebilir üstten bir tane kıvırınca sırıtmıyor kumaşı çok iyi,p
5,Çokkkk güzel ve iyi katlanmış düzgün geldi .özenliydi 5 yıldız,p
5,astarı yok tül çorapla da taytla da yapışıyor nasıl bi çözüm bulabilirim bilmiyorum ama güzel boyu uzun tesettürlü bacılarım boydan tereddütsüz alsın,p
5,Bu fiyata bayaa iyiii 1500 aldığım bir etek var aynılar sadece pahalısında astar var bunda yok 👌🏻,p
3,ürün gayet güzel beklediğim gibi geldi ama astarsız geldi zaten siyah neyse güzel,p
5,ince astarla giyilmesi gerekiyor cepleri var giyince hoş duruyor beğendim hafif bı kumaş ağır değil,p
4,iç gösteriyor mu tam anlayamadım ve astarla giydim. Kalıbı kumaşı çok iyi eğer bu eteğin benzerlerine yüksek fiyatlar ödemek istemiyorsanız bence bunu alabilirsiniz.,p
5,baxmayaraq ki astari yoxdur ancaq super bir mehsuldur hemde cox serin saxlayir.  ceblerininde olmagi cox cool edir . meehet gorerdim.,n
5,Yorum üste kalsın diye beş yıldız veriyorum arkadaşımda aldı bende aldım ikimize farkli kumaşlardan göndermişler benimkisi naylon gibi rengi soluk hiç beğenmedim,n
4,üstümde duruşunu denemedim kumaşı çok ince ve astarsız fiyatına göre ehh işte tam beğendim diyemem,n
5,Yorumum iste çıksın diye 5 yıldız verdim iade ediyorum o kadar kötü ki muşamba bildiğin heves ile almıştım ama sonu hüsran 339 değil 30 ₺ bile verilmez çöp,n
3,Çok kaliteli bi kumaşı yok astarla rahat kullanılabilir ama paketlemeyi beğenmedim,p
5,gelenin görseldeki ile hiç alakası yok zaten kargo da geç geldi fiyatına da asla değmez öne çıksın diye 5 vericem,n
5,güzel keşke 1 numara küçük alsaydım ama evde giycem için önemsemedim kalın rahat,p
5,güzel önerilir 1 beden büyük teecih edilebilir,p
4,Ürün çok güzel ama belirtmeliyim ki bir beden büyük alınmalı çünkü ben kendi bedenimi aldım ama yıkanınca çekti alacaklar için diyorum yorumumu ciddiye alın bir beden büyük alın ☺️,p
5,Kalın ve sıcacık bir beden büyük almanızı öneririm ama benimki kurutma makinesinde bir tık çekti,p
5,yumuşak ve bu fiyata göre kaliteli bir kumaşı var çok güzel beğendim . kendi bedeninizi almanızı öneririm,p
5,paketlenmesi güzel ve yumuşacık esnek ve rahat bir pijama takımı almanızı öneriyorum,p
5,Çok tatlı bi pijama takımı malı da güzel öneririm,p
3,XL aldım başta çok güzeldi makinaya atınca 2 beden küçüldü nerdeyse önermem,p
4,Severek kullanıyorum. Soğuk havalar için tam bir kurtarıcı. Bence gayet hoş bir pijama ama şık bir şey arayanların tercih etmesini önermem. Oldukça kalın bir kumaşı var. Kurutma makinasına atmayın çekiyor.,p
5,Yeni pijamaya ihtiyacım vardı fakat çok para harcamak istemiyordum kumaşı beklediğimden birtık daha kalın ama kalitesi güzel ve yerinde. Yıkadıktan sonra herhangi bir değişiklik göstermesi beş yıldızdan fazlasını bile hak eder teşekkür ederim,p
3,Kargo çok hızlıydı sipariş verdim ertesi gün ulaştı. Kullanmadan önce yıkamak istedim bir tık çekti ikinci yıkamaya kalmadan diz izi yaptı bile. Rengi dokusu çok güzel ancak kaliteli bir şey bekliyorsanız beklentinizi düşük tutmanızı öneririm,p
4,bayıldım çok güzel 2 adet sipariş verdim ama birinde kurdale var birinde yok yıldızı ordan kestim ama kaliteli kargo hizliydi,p
5,On numara beş yıldıZ,p
5,"sevimli durıyor üstte,yumuşak kullanışlı.",p
5,"Yumuşacık. %100 pamuk. Çok iyi bir fiyata yakaladım. Teşekkürler.. Rengi çok güzel. Bir beden büyük alın yorumlarını dikkate aldım ama bende bol durdu. İade ile uğraşmadan lastiğini değiştireceğim. Bol dursun artık napalım, evde giyileceği için çok önemsemiyorum.",p
1,kesinlikle tavsiye etmiyorum. ürün kullanılmış. pis pis ter  ve çok ağır sigara kokuyordu. başka saticilara yönelin.,n
1,hem lacivertini hemde siyahını aldım kalıbı çok kötüydü xl almama rağmen beğenmedim çok önermem,n
5,Çok güzel bir kazak/sweat sadece uzun 12 yaşındayım boyum 1.49 M aldım ama baya bol Yıkanınca çekti daha iyi oldu alın aldırın öneririm benim gibi 50 kilo olupta boyunuz veriyorsanız ve yağlarınız olmadığı için kilosuz gösteriyorsa kız M alın daha iyi,p
5,beğendim guzel üstte duruşu iyi bedeni tam oldu,p
4,"ürün kısa sürede elime ulaştı. tam bir fiyat performans ürünü.      boyu croptan biraz daha uzun ,bunu bilerek almıştım yine de çok güzel kumaşı falan. ancak XL almama rağmen kalıbı yine de dar ve boynu biraz sıkıyor onun haricinde bir sıkıntı yok. eğer alacaksanız bedeninizden büyük almanızı öneririm.",p
2,beklediğimden daha küçük geldi normalde S beden giyiyorum M aldığımhalde çok küçük geldi bence rahat olmasi için XL alınmalı kalıplarıküçük olduğu için 2 yıldız veriyorum,n
5,gerçekten kalitesine bayıldım çok tereddüt etmiştim alırken ama tam istediğim gibi crop değil kazak ve üstte duruşu harika,p
5,çok çok dar ve küçük  çocuk ürünü gibi  öne çıksın diye 5 yıldız verdim yoksa 1 dahi vermem,n
4,çok aşırı kötü ne beden yaziyo ne adı sanı belli küçücük bişey geldi m isteme rağmen ayrıca boğaz kısmı sökük .ugrasmicam iade etmeye .çok kötü almayin.yorumum öne çıksın diye yüksek verdim.bir yıldızı bile haketmedi,n
5,"Hızlı ulaştı elime, öncelikle pantolon likralı 42-44 beden giyen biri olarak 42 beden rahat oldu. Üstte duruşu çok güzel, pantolon ince değil kesinlikle hatta orta-kalın bir yapısı var. Sert değil kumaşı gayet yumuşak. Sipariş ederken çok tereddütle etmiştim ancak beklediğimden çok daha iyi geldi. Ayrıca küçük notunuz ve hediyeniz de yüzümü güldürd",p
5,"kalitesi çok iyi kendi bedenimi aldım ve rahatlıkla oldu, 1 günde elime ulaştı teşekkür ediyorum herkese öneriyorum",p
5,çok güzel ve rahat. elime çok hızlı ulaştı çok sevdim öneririm,p
5,Pantolonumu çokkk beğendim gerçekten üstte çok güzel duruyor aynı zamanda çok rahat ve toparlayıcı ben tam kendi bedenimi aldım ve tam üstüme oturdu. Umarım giydikçe açılmaz. Ve içine koyduğunuz hediyeden dolayı da teşekkür ederimmm :),p
5,Ürünü çok beğendim üstte çok güzel duruyor mutlaka herkes almalı,p
5,"Beş yıldız az olur. İlk defa bu kadar güzel ve kaliteli bir pantolon aldım trendyoldan. Yorumlara bakarak aldım ama bu kadar iyi beklemiyordum açıkçası. Bayıldımm ürüne, satıcıya paketleme, hız ve küçük hediye için ayrıca ayrıca teşekkür ediyorum. 49 kilo 165 boyluyum tam oturdu üstüme. 😌",p
5,üstte görünmesi icin 5 puan verdim ama fotografltakiyle uzaktan yakindan alakasi yok hiçbir sekilde,n
4,ürün çok güzel geldi. hediyeniz için teşekkür ederim.  sadece ekşi bişey kokuyo pantolondan o yüzden bir yıldız eksik veriyorum.,p
5,Pantolon çok güzel ve kaliteli.Kızımın boyu 165 kilosu 72 satıcıya sordum 40 beden önerdi fakat kızımın basenleri var bu nedenle 42 beden istedim.Satıcının önerisini dinleyin lütfen 40 beden tam olucaktı.Ürün likralı 42 beden biraz geniş oldu özellikle beli terziye yaptıracağım.Kızım çok beğendi zaman sıkıntısı nedeniyle değişim istemedi.Boyu tam o,p
4,urun cok guzeldi  cok rahat ve esnek 1.65 boy 65 kiloya 40 beden kucuk geldi  3/4 cm uzun geldi 1 beden buyugunu siparis verdim  1 yildizida urunjm kargoya verildijten 2 hafta sonra elime gecti o yuzden kirdim,p
5,Cok iyi ve likralı oneririm,p
5,üstte duruşu çok güzel teşekkürler,p
5,2. Yi aldım harika bir mağaza herkese öneririm tam bi fiyat perf. Teşekkürler,p
5,cidden bu fiyata bu kalite.. dışarıda aşırı pahalı indirimdönemindeuyguna aldım tereddüt etmiştim ama çkk iyi çıktı.,p
5,Tam fiyat performans ürünü indirimde 176 TL ye almıştım ama kargoya verilince 20 TL daha indirime girmesi beni üzdü. 36 beden aldım istediğim gibi durdu. Tesettürlüyüm kalçamın altına kadar kapatıyor ama kollarımı kaldırdığında biraz sorun olabiliyor. İade etmeyeceğim. Kargo sorunsuz ve hızlı geldi teşekkürler. Umarım yorumum yararlı olmuştur &lt;3,p
5,Ürün çok iyi ve hemen elime ulaştı yanlızca bir beden küçük alınmasını öneririm kendinden çok bol bir ürün,p
4,Tam bedeninizi almanızı öneriyorum,p
5,bir beden büyük almanızı öneririm salaş istiyorsanız,p
5,"10 numara 5 yıldız harika bir pantolon, orta kalınlıkta her mevsim giyilir. Tok bir siyah solmazsa çok güzel. Yalnız normalde 38 beden giyiyorum bunda 27 aşırı dar oldu iade edip 29 aldım tam oturdu. likralı ama kalıbı dar sanırım ona göre değerlendiriniz.",p
5,Kuzenime aldık kumaşı ve renk çok güzel. Bedeninizi almanızı öneririm.,p
4,kalıbı rengi duruşu gerçekten çok şık 59 kilo 29 beden aldım tam oldu. sadece skinny jeanlerde aradığım en önemli şey bilek boyunun uzun olması boyum 170 resimdekinden bir tık daha kısa oldu ama yinede severek kullanıyorum,p
5,10 yildiz olsa da versem,p
5,Harika bir jean öneririm,p
5,Çok güzeldi 2 kere giymek nasip oldu kardeşim üniye geri dönerken çalmış,p
2,"rengi siyah.38 beden giyiyorum, 29 numara sipariş verdim. Yıkadıktan sonra güncelleyeceğim yorumumu    Güncelleme: rengi solmuyor, yürürken ayak kısmı ters dönüyor,deformasyon meydana geliy",p
5,1.65- 47 kiloyum 26 beden aldım aşırı dar oldu iade edip yerine 27 bedenini aldım çok iyi oldu kendi bedeninizden bir beden büyük almanızı öneririm,p
2,ürün ölcüleri aşırı tutarsız omuz kısmı fazla geniş ve üstten alta doğru genişlemesi gerekirken daralıyor kolları sıkı olmasına rağmen uzun oldu görseldeki kıyafetin koluma tam olması için 100 kg falan olmam lazım ayrıca alt kısmında hata ile geldi fotoda rahatsız edici görünmese de tam açıp giyince bariz belli oluyor. Hani şöyleyseniz alın şöyleys,n
5,aşırı guzel ve zarif bence.. siyahini almıştım onceden beyazını da aliyim dedim çok ta iyi bi karar vermisim.Hem siyah hem de beyaz olani fotoya ekledim umarım yorumum faydalı olur balımmm💗✨,p
5,Hiç beğenmedim aşırı derecede iç gösteriyor ve omuz kısmı biraz dar oldu önce çıksın diye 5 yıldız veriyorum,n
5,"Almayın! 2.’ye aldım 2. ve son olarak iade edicem.Boyum 165, standart beden olmasına rağmen boyu ve kolları çok uzun, rengi de krem değil beyaz geldi. Omzu desen iki tarafını da açamıyorum,omzu dar. Ancak tek omzu açık şekilde oluyor. İlk siparişim bebek mavisiydi onun da kumaşı çok sertti. Düzgün olanlar bana denk gelmiyor sanırım.Üstte çıksın diy",n
